8.317940000000000333e-01 -6.226559778613679486e-01
8.369889999999999830e-01 -6.223953259378799396e-01
8.424350000000000449e-01 -6.221307247428239373e-01
8.480560000000000320e-01 -6.218424279183598635e-01
8.537059999999999649e-01 -6.215620296370319986e-01
8.595289999999999875e-01 -6.212750492364239596e-01
8.653239999999999821e-01 -6.209801702926799338e-01
8.712360000000000104e-01 -6.206800256535119908e-01
8.770930000000000115e-01 -6.203798810143439368e-01
8.825070000000000414e-01 -6.201218619385679975e-01
8.876920000000000366e-01 -6.198816145848479175e-01
8.927490000000000148e-01 -6.196367597476318823e-01
8.978699999999999459e-01 -6.193840063672799712e-01
9.031090000000000506e-01 -6.191226962318640004e-01
9.086340000000000527e-01 -6.188436143743919482e-01
9.141460000000000141e-01 -6.185763803316239873e-01
9.198600000000000110e-01 -6.182933492025839417e-01
9.256640000000000423e-01 -6.179978120469119540e-01
9.315029999999999699e-01 -6.176976674077439000e-01
9.373190000000000133e-01 -6.174073959474959405e-01
9.431659999999999489e-01 -6.171210737588159745e-01
9.489809999999999635e-01 -6.168301440866399421e-01
9.547470000000000123e-01 -6.165378979906079859e-01
9.606090000000000462e-01 -6.162252473248079898e-01
9.661389999999999700e-01 -6.159580132820399179e-01
9.715589999999999504e-01 -6.156749821529998723e-01
9.771090000000000053e-01 -6.153972167193839660e-01
9.825530000000000097e-01 -6.151227423454079801e-01
9.881469999999999976e-01 -6.148502426072159910e-01
9.937380000000000102e-01 -6.145698443258879040e-01
9.992539999999999756e-01 -6.143078759785439713e-01
1.004742000000000024e+00 -6.140294523329999921e-01
1.010316999999999910e+00 -6.137530033232400095e-01
1.016140000000000043e+00 -6.134712886180559988e-01
1.021916000000000047e+00 -6.131777260981678968e-01
1.027754000000000056e+00 -6.128946949691279622e-01
1.033635000000000081e+00 -6.126057399327359265e-01
1.039538000000000073e+00 -6.123154684724879671e-01
1.045290999999999970e+00 -6.120172984691040208e-01
1.051222000000000101e+00 -6.116960910482399649e-01
1.056313000000000057e+00 -6.114347809128239941e-01
1.061131999999999964e+00 -6.111787364728319405e-01
